Absolute Time	Seconds	A_CenterX	A_CenterY	A_Area	A_RadiusRotated1	A_RadiusRotated2	A_AreaDiff	A_RadiusX	A_RadiusY	A_RadiusSum	A_RadiusDiff	PyroTemp	Htr_Uctrl	Htr_U	Htr_I	Htr_FREQ	Pos_Uctrl	Pos_U	Pos_I	Pos_FREQ	Lin.Drive	Cycle	Emmis.	HCE_Cycle
hh:mm:ss.xxxx		[Pixel]	[Pixel]						[Pixel]	[Pixel]	[Pixel]	degC	V	V	A	Hz	V	V	A	Hz	mm			
22:38:54.9883	81534.988	208.83824	191.72333	50633.69531	76.94513	113.56880	28231.25391	114.22540	90.59884	204.82423	23.62656	1431.50000	0.00015	20.43420	1.25369	372099.12500	5.21004	76.21145	8.85712	147930.48438	152.12892	1.00000	0.25000	1.00000
22:38:54.9949	81534.995	208.96046	191.53096	52812.92188	76.51425	113.61362	30507.26172	114.42049	91.59676	206.01724	22.82373	1431.09998	0.00015	20.43420	1.25369	372099.12500	5.21004	76.21145	8.85712	147930.48438	152.12892	1.00000	0.25000	1.00000
22:38:55.0016	81535.002	208.87798	190.93642	30451.82813	74.58375	117.44161	13085.03711	109.41014	90.20795	199.61810	19.20219	1431.09998	0.00015	20.43420	1.25369	372099.12500	5.21004	76.21145	8.85712	147930.48438	152.12892	1.00000	0.25000	1.00000
22:38:55.0083	81535.008	209.56287	190.56624	30164.40234	74.53433	117.13886	13414.17383	109.55917	90.33426	199.89343	19.22491	1430.90002	0.00015	20.43768	1.25444	372100.62500	5.21004	76.21145	8.85633	147930.18750	152.12892	1.00000	0.25000	1.00000
22:38:55.0149	81535.015	209.69389	189.92986	29756.65234	73.88469	115.19582	13612.92480	108.56479	91.50844	200.07323	17.05635	1430.59998	0.00015	20.43768	1.25444	372100.62500	5.21004	76.21145	8.85633	147930.18750	152.12892	1.00000	0.25000	1.00000
22:38:55.0216	81535.022	210.05237	189.48962	29537.39453	72.84601	113.90034	13803.54980	107.71371	92.09097	199.80469	15.62273	1430.59998	0.00015	20.43768	1.25444	372100.62500	5.21004	76.21145	8.85633	147930.18750	152.12892	1.00000	0.25000	1.00000
22:38:55.0283	81535.028	210.33037	189.19022	29315.19141	72.60919	112.70076	13913.01367	107.33034	91.58748	198.91782	15.74286	1430.40002	0.00015	20.43768	1.25444	372100.62500	5.21004	76.21145	8.85633	147930.18750	152.12892	1.00000	0.25000	1.00000
22:38:55.0349	81535.035	210.33836	188.76761	29199.16602	73.68783	111.42924	13884.13184	107.16178	91.28189	198.44366	15.87989	1430.09998	0.00015	20.43768	1.25444	372100.62500	5.21004	76.21145	8.85633	147930.18750	152.12892	1.00000	0.25000	1.00000
22:38:55.0416	81535.042	210.51721	187.59772	28893.99805	73.94759	108.08930	14138.25684	106.27908	91.41304	197.69211	14.86604	1430.09998	0.00015	20.43768	1.25444	372100.62500	5.21004	76.21145	8.85633	147930.18750	152.12892	1.00000	0.25000	1.00000
22:38:55.0483	81535.048	210.78078	187.16211	28534.67969	74.31082	107.52824	14470.58301	105.67934	90.78381	196.46315	14.89552	1429.90002	0.00015	20.43768	1.25444	372100.62500	5.21004	76.21145	8.85633	147930.18750	152.12892	1.00000	0.25000	1.00000
22:38:55.0549	81535.055	210.62610	186.66652	28329.18750	73.55280	106.73998	14676.07520	105.11315	91.06800	196.18115	14.04515	1429.90002	0.00015	20.43768	1.25444	372100.62500	5.21004	76.21145	8.85633	147930.18750	152.12892	1.00000	0.25000	1.00000
22:38:55.0616	81535.062	210.73262	186.44722	28619.66797	75.25238	106.99123	14385.59473	105.38266	89.89909	195.28175	15.48357	1429.90002	0.00015	20.43768	1.25444	372100.62500	5.21004	76.21145	8.85633	147930.18750	152.12892	1.00000	0.25000	1.00000
22:38:55.0683	81535.068	210.57297	186.48820	28777.83398	76.08935	107.98649	14227.42676	105.54825	89.60500	195.15324	15.94325	1429.69995	0.00015	20.43768	1.25444	372100.62500	5.21004	76.21145	8.85633	147930.18750	152.12892	1.00000	0.25000	1.00000
22:38:55.0749	81535.075	210.61678	186.03006	28915.19922	79.36805	107.57817	14090.06250	106.71696	87.42264	194.13960	19.29433	1429.59998	0.00015	20.43768	1.25444	372100.62500	5.21004	76.21145	8.85633	147930.18750	152.12892	1.00000	0.25000	1.00000
22:38:55.0816	81535.082	210.62851	185.39995	29006.04883	81.42463	107.03751	13999.21289	107.63287	85.80296	193.43582	21.82990	1429.59998	0.00015	20.43768	1.25444	372100.62500	5.21004	76.21145	8.85633	147930.18750	152.12892	1.00000	0.25000	1.00000
22:38:55.0883	81535.088	210.42851	185.01170	29594.90039	86.63285	107.89944	13410.36230	109.70267	82.48858	192.19125	27.21409	1429.40002	0.00015	20.43768	1.25444	372100.62500	5.21004	76.21145	8.85633	147930.18750	152.12892	1.00000	0.25000	1.00000
22:38:55.0949	81535.095	210.33725	185.27438	29770.03906	86.29367	108.37881	13235.22266	109.40933	83.14699	192.55632	26.26234	1429.19995	0.00015	20.43768	1.25444	372100.62500	5.21004	76.21145	8.85633	147930.18750	152.12892	1.00000	0.25000	1.00000
22:38:55.1016	81535.102	210.09070	185.24980	29891.99219	87.49648	109.22593	13113.27051	109.84623	82.78981	192.63605	27.05642	1429.19995	0.00015	20.43768	1.25444	372100.62500	5.21004	76.21145	8.85633	147930.18750	152.12892	1.00000	0.25000	1.00000
22:38:55.1083	81535.108	210.08807	185.76640	29893.07227	88.36580	109.96285	13112.18945	109.94236	83.28143	193.22379	26.66093	1429.09998	0.00000	20.43768	1.25444	372099.59375	5.20989	76.21145	8.85633	147929.89063	152.12892	1.00000	0.25000	1.00000
22:38:55.1149	81535.115	209.60379	185.96866	30020.47266	87.80634	110.38065	12984.78809	110.03091	84.15683	194.18774	25.87408	1429.00000	0.00000	20.43768	1.25444	372099.59375	5.20989	76.21145	8.85633	147929.89063	152.12892	1.00000	0.25000	1.00000
22:38:55.1216	81535.122	209.36081	186.39735	30150.10156	89.20970	111.45671	12855.16016	110.53261	83.65858	194.19119	26.87403	1429.00000	0.00000	20.43768	1.25444	372099.59375	5.20989	76.21145	8.85633	147929.89063	152.12892	1.00000	0.25000	1.00000
22:38:55.1283	81535.128	208.98082	186.67236	30338.45508	88.69760	111.97265	12666.80664	110.58576	84.64380	195.22955	25.94196	1429.09998	0.00000	20.43768	1.25444	372099.59375	5.20989	76.21145	8.85633	147929.89063	152.12892	1.00000	0.25000	1.00000
22:38:55.1349	81535.135	208.71977	187.00578	30322.53906	88.81168	112.52658	12682.72266	110.47427	84.63349	195.10776	25.84077	1429.59998	0.00000	20.43768	1.25444	372099.59375	5.20989	76.21145	8.85633	147929.89063	152.12892	1.00000	0.25000	1.00000
22:38:55.1416	81535.142	209.16679	187.72931	30570.46484	88.72066	112.28488	12434.79688	110.18273	85.22739	195.41013	24.95534	1429.59998	0.00000	20.43768	1.25444	372099.59375	5.20989	76.21145	8.85633	147929.89063	152.12892	1.00000	0.25000	1.00000
22:38:55.1483	81535.148	209.55074	188.43520	30579.84180	88.74546	112.39197	12425.41992	109.46362	85.54805	195.01167	23.91557	1431.19995	0.00000	20.43768	1.25444	372099.59375	5.20989	76.21145	8.85633	147929.89063	152.12892	1.00000	0.25000	1.00000
22:38:55.1549	81535.155	209.66483	189.11057	30929.68750	91.66225	113.88441	12076.63184	109.30904	84.21297	193.52200	25.09606	1434.00000	0.00000	20.43768	1.25444	372099.59375	5.20989	76.21145	8.85633	147929.89063	152.12892	1.00000	0.25000	1.00000
22:38:55.1616	81535.162	209.85663	189.97971	30193.20898	92.78669	116.23371	12968.61133	108.48583	83.92938	192.41522	24.55645	1434.00000	0.00000	20.43768	1.25444	372099.59375	5.20989	76.21145	8.85633	147929.89063	152.12892	1.00000	0.25000	1.00000
22:38:55.1683	81535.168	209.41216	189.99167	30315.10156	93.70480	117.28409	12881.94922	108.92690	83.25060	192.17749	25.67629	1437.69995	0.00000	20.43768	1.25444	372099.59375	5.20989	76.21145	8.85633	147929.89063	152.12892	1.00000	0.25000	1.00000
22:38:55.1749	81535.175	209.07742	190.60974	30608.87891	94.15921	117.50168	12585.43750	108.79503	84.44271	193.23773	24.35232	1442.19995	0.00000	20.43768	1.25444	372099.59375	5.20989	76.21145	8.85633	147929.89063	152.12892	1.00000	0.25000	1.00000
22:38:55.1816	81535.182	208.74713	190.83815	30683.02930	94.03435	116.95419	12447.64063	108.88783	85.48045	194.36829	23.40737	1442.19995	0.00000	20.43768	1.25444	372099.59375	5.20989	76.21145	8.85633	147929.89063	152.12892	1.00000	0.25000	1.00000
22:38:55.1883	81535.188	208.40990	191.38480	33419.76953	92.51424	113.31022	12746.31055	109.53254	88.21449	197.74704	21.31805	1447.40002	0.00000	20.43768	1.25444	372099.59375	5.20989	76.21145	8.85633	147929.89063	152.12892	1.00000	0.25000	1.00000
22:38:55.1949	81535.195	208.08699	191.91664	32636.77344	92.97794	114.45253	11611.00488	110.41176	88.32526	198.73701	22.08650	1452.80005	0.00000	20.43768	1.25444	372099.59375	5.20989	76.21145	8.85633	147929.89063	152.12892	1.00000	0.25000	1.00000
22:38:55.2016	81535.202	207.24510	191.83450	33723.26172	91.93475	112.08455	12477.08594	110.18610	90.85410	201.04019	19.33201	1452.80005	0.00000	20.43768	1.25444	372099.59375	5.20989	76.21145	8.85633	147929.89063	152.12892	1.00000	0.25000	1.00000
22:38:55.2083	81535.208	207.30347	192.79105	32932.45313	92.35188	113.10098	11193.90918	110.03960	91.47475	201.51434	18.56484	1458.09998	0.00000	20.44116	1.25419	372098.37500	5.20989	76.21145	8.85606	147929.59375	152.12892	1.00000	0.25000	1.00000
22:38:55.2149	81535.215	207.39374	192.75677	34323.81641	91.19497	109.43207	12860.53418	109.59711	94.38968	203.98679	15.20743	1463.00000	0.00000	20.44116	1.25419	372098.37500	5.20989	76.21145	8.85606	147929.59375	152.12892	1.00000	0.25000	1.00000
22:38:55.2216	81535.222	207.37988	193.12749	34356.97656	90.81784	108.96682	12750.51563	109.15443	95.75292	204.90735	13.40151	1463.00000	0.00000	20.44116	1.25419	372098.37500	5.20989	76.21145	8.85606	147929.59375	152.12892	1.00000	0.25000	1.00000
22:38:55.2283	81535.228	207.36055	193.46652	35338.44531	91.15264	107.58825	13398.29590	109.05229	97.04054	206.09283	12.01175	1467.50000	0.00000	20.44116	1.25419	372098.37500	5.20989	76.21145	8.85606	147929.59375	152.12892	1.00000	0.25000	1.00000
22:38:55.2349	81535.235	207.63339	193.76117	36400.49219	91.12888	105.96253	14146.91504	108.68752	98.80372	207.49124	9.88380	1471.40002	0.00000	20.44116	1.25419	372098.37500	5.20989	76.21145	8.85606	147929.59375	152.12892	1.00000	0.25000	1.00000
22:38:55.2416	81535.242	207.45082	194.15440	35922.36719	90.90080	105.83904	13584.23828	108.21128	100.15751	208.36879	8.05377	1471.40002	0.00000	20.44116	1.25419	372098.37500	5.20989	76.21145	8.85606	147929.59375	152.12892	1.00000	0.25000	1.00000
22:38:55.2483	81535.248	207.67943	194.00476	37385.88672	91.34134	103.62708	15262.66797	107.34720	101.75642	209.10361	5.59078	1475.09998	0.00000	20.44116	1.25419	372098.37500	5.20989	76.21145	8.85606	147929.59375	152.12892	1.00000	0.25000	1.00000
22:38:55.2549	81535.255	207.81880	194.77866	38733.21484	92.57949	103.59826	15870.74902	107.77563	102.35854	210.13417	5.41710	1478.69995	0.00000	20.44116	1.25419	372098.37500	5.20989	76.21145	8.85606	147929.59375	152.12892	1.00000	0.25000	1.00000
22:38:55.2616	81535.262	206.65895	194.83946	40424.33203	91.93733	103.57654	17787.71094	107.11900	103.37807	210.49707	3.74093	1478.69995	0.00000	20.44116	1.25419	372098.37500	5.20989	76.21145	8.85606	147929.59375	152.12892	1.00000	0.25000	1.00000
22:38:55.2683	81535.268	206.65004	194.92395	40531.52344	92.02638	103.13197	17593.97461	106.40543	104.90195	211.30739	1.50348	1482.09998	0.00000	20.44116	1.25419	372098.37500	5.20989	76.21145	8.85606	147929.59375	152.12892	1.00000	0.25000	1.00000
22:38:55.2749	81535.275	206.67868	194.95724	37279.09766	93.37137	102.17757	14237.15527	105.51247	105.71790	211.23038	-0.20542	1485.09998	0.00000	20.44116	1.25419	372098.37500	5.20989	76.21145	8.85606	147929.59375	152.12892	1.00000	0.25000	1.00000
22:38:55.2816	81535.282	206.77074	194.75124	37851.50000	94.26640	100.33673	14894.93262	105.40830	105.88700	211.29530	-0.47870	1485.09998	0.00000	20.44116	1.25419	372098.37500	5.20989	76.21145	8.85606	147929.59375	152.12892	1.00000	0.25000	1.00000
22:38:55.2883	81535.288	207.19373	194.45222	43787.98047	94.67053	95.96948	20682.76563	105.25628	107.95238	213.20866	-2.69611	1487.69995	0.00000	20.44116	1.25419	372098.37500	5.20989	76.21145	8.85606	147929.59375	152.12892	1.00000	0.25000	1.00000
22:38:55.2949	81535.295	207.03372	194.36411	44614.43359	94.96426	93.85282	21633.73047	104.38442	108.94022	213.32465	-4.55579	1489.30005	0.00000	20.44116	1.25419	372098.37500	5.20989	76.21145	8.85606	147929.59375	152.12892	1.00000	0.25000	1.00000
22:38:55.3016	81535.302	206.76807	194.60982	51364.09375	95.25048	91.69217	27881.12500	104.22377	111.14528	215.36905	-6.92151	1489.30005	0.00000	20.44116	1.25419	372098.37500	5.20989	76.21145	8.85606	147929.59375	152.12892	1.00000	0.25000	1.00000
22:38:55.3083	81535.308	206.80513	194.23846	50455.35938	95.75730	90.82346	26980.87891	103.29404	111.81832	215.11237	-8.52428	1489.59998	0.00000	20.43768	1.25494	372098.84375	5.20989	76.20676	8.85659	147929.59375	152.12892	1.00000	0.25000	1.00000
22:38:55.3149	81535.315	206.61644	195.06337	57559.41406	96.97652	89.74334	33346.00391	103.89711	112.76809	216.66519	-8.87098	1489.09998	0.00000	20.43768	1.25494	372098.84375	5.20989	76.20676	8.85659	147929.59375	152.12892	1.00000	0.25000	1.00000
22:38:55.3216	81535.322	206.72343	194.74722	64729.79688	97.23586	88.89344	40289.83984	103.64523	113.51318	217.15842	-9.86795	1489.09998	0.00000	20.43768	1.25494	372098.84375	5.20989	76.20676	8.85659	147929.59375	152.12892	1.00000	0.25000	1.00000
22:38:55.3283	81535.328	206.32672	194.97884	63924.30469	97.79467	89.67559	39162.45313	103.67017	113.53327	217.20343	-9.86311	1488.50000	0.00000	20.43768	1.25494	372098.84375	5.20989	76.20676	8.85659	147929.59375	152.12892	1.00000	0.25000	1.00000
22:38:55.3349	81535.335	206.17938	195.12407	51459.57031	98.79211	90.78165	26667.90625	103.15072	113.02571	216.17642	-9.87499	1488.09998	0.00000	20.43768	1.25494	372098.84375	5.20989	76.20676	8.85659	147929.59375	152.12892	1.00000	0.25000	1.00000
22:38:55.3416	81535.342	205.61160	195.07832	47943.42969	99.03518	90.73257	23085.89648	103.09126	113.07178	216.16304	-9.98053	1488.09998	0.00000	20.43768	1.25494	372098.84375	5.20989	76.20676	8.85659	147929.59375	152.12892	1.00000	0.25000	1.00000
22:38:55.3483	81535.348	205.26660	195.03575	44450.71094	99.59429	90.28083	19736.49805	102.66965	112.95175	215.62140	-10.28210	1488.00000	0.00000	20.43768	1.25494	372098.84375	5.20989	76.20676	8.85659	147929.59375	152.12892	1.00000	0.25000	1.00000
22:38:55.3549	81535.355	205.03026	195.15604	46892.93750	100.72632	89.36714	21639.10742	103.06777	113.40314	216.47092	-10.33537	1488.40002	0.00000	20.43768	1.25494	372098.84375	5.20989	76.20676	8.85659	147929.59375	152.12892	1.00000	0.25000	1.00000
22:38:55.3616	81535.362	205.10803	195.42119	46807.29688	101.71838	88.89595	21610.11133	103.05963	113.24385	216.30348	-10.18422	1488.40002	0.00000	20.43768	1.25494	372098.84375	5.20989	76.20676	8.85659	147929.59375	152.12892	1.00000	0.25000	1.00000
22:38:55.3683	81535.368	204.30551	195.35373	48463.00000	101.16093	87.94961	23598.30859	102.72215	114.04031	216.76247	-11.31816	1488.69995	0.00000	20.43768	1.25494	372098.84375	5.20989	76.20676	8.85659	147929.59375	152.12892	1.00000	0.25000	1.00000
22:38:55.3749	81535.375	204.04256	195.47922	53725.73828	100.78538	87.11280	28933.36328	102.88011	115.03170	217.91180	-12.15159	1488.90002	0.00000	20.43768	1.25494	372098.84375	5.20989	76.20676	8.85659	147929.59375	152.12892	1.00000	0.25000	1.00000
22:38:55.3816	81535.382	203.63608	195.41031	45400.37891	101.82024	87.62020	21415.00977	102.68201	113.52717	216.20917	-10.84516	1488.90002	0.00000	20.43768	1.25494	372098.84375	5.20989	76.20676	8.85659	147929.59375	152.12892	1.00000	0.25000	1.00000
22:38:55.3883	81535.388	203.19810	195.56682	47716.58984	101.23512	87.84256	24968.38672	102.27967	113.16629	215.44595	-10.88662	1489.59998	0.00000	20.43768	1.25494	372098.84375	5.20989	76.20676	8.85659	147929.59375	152.12892	1.00000	0.25000	1.00000
22:38:55.3949	81535.395	203.02487	195.92940	43210.87109	102.34021	88.51467	20388.97656	102.08479	113.25546	215.34024	-11.17067	1490.30005	0.00000	20.43768	1.25494	372098.84375	5.20989	76.20676	8.85659	147929.59375	152.12892	1.00000	0.25000	1.00000
22:38:55.4016	81535.402	203.15550	195.54509	42428.52734	103.69720	87.79180	19465.10156	101.52946	112.63112	214.16058	-11.10165	1490.30005	0.00000	20.43768	1.25494	372098.84375	5.20989	76.20676	8.85659	147929.59375	152.12892	1.00000	0.25000	1.00000
22:38:55.4083	81535.408	203.00119	195.75891	42232.78906	104.14860	87.71450	18709.25195	101.97664	112.66504	214.64168	-10.68840	1490.40002	0.00000	20.42028	1.25419	372098.37500	5.20973	76.20911	8.85659	147929.59375	152.12892	1.00000	0.25000	1.00000
22:38:55.4149	81535.415	202.63762	195.67862	53620.44531	103.52158	85.62471	29702.59570	102.58232	113.92973	216.51205	-11.34740	1490.09998	0.00000	20.42028	1.25419	372098.37500	5.20973	76.20911	8.85659	147929.59375	152.12892	1.00000	0.25000	1.00000
22:38:55.4216	81535.422	202.72829	196.08492	57523.94531	103.37051	84.44846	33334.49609	102.52199	114.73334	217.25533	-12.21135	1490.09998	0.00000	20.42028	1.25419	372098.37500	5.20973	76.20911	8.85659	147929.59375	152.12892	1.00000	0.25000	1.00000
22:38:55.4283	81535.428	202.46658	196.26192	55455.83203	103.55610	83.77389	30971.29297	102.27158	115.00233	217.27390	-12.73075	1489.69995	0.00000	20.42028	1.25419	372098.37500	5.20973	76.20911	8.85659	147929.59375	152.12892	1.00000	0.25000	1.00000
22:38:55.4349	81535.435	202.24826	196.37012	61044.67578	103.63500	83.73833	36090.56641	102.97350	114.35382	217.32732	-11.38033	1489.19995	0.00000	20.42028	1.25419	372098.37500	5.20973	76.20911	8.85659	147929.59375	152.12892	1.00000	0.25000	1.00000
22:38:55.4416	81535.442	202.39616	196.53705	47761.09766	105.33074	84.79080	22354.07617	101.93034	113.98162	215.91196	-12.05128	1489.19995	0.00000	20.42028	1.25419	372098.37500	5.20973	76.20911	8.85659	147929.59375	152.12892	1.00000	0.25000	1.00000
22:38:55.4483	81535.448	202.40387	196.67751	55990.99609	104.80045	83.38119	30337.16797	102.00146	114.02391	216.02536	-12.02245	1488.69995	0.00000	20.42028	1.25419	372098.37500	5.20973	76.20911	8.85659	147929.59375	152.12892	1.00000	0.25000	1.00000
22:38:55.4549	81535.455	202.35817	196.85368	41655.52344	106.27117	85.89315	15814.26367	101.54816	112.19443	213.74258	-10.64627	1488.19995	0.00000	20.42028	1.25419	372098.37500	5.20973	76.20911	8.85659	147929.59375	152.12892	1.00000	0.25000	1.00000
22:38:55.4616	81535.462	202.51265	196.93564	41162.60156	106.74438	85.90918	14957.91309	101.60873	111.45444	213.06317	-9.84571	1488.19995	0.00000	20.42028	1.25419	372098.37500	5.20973	76.20911	8.85659	147929.59375	152.12892	1.00000	0.25000	1.00000
22:38:55.4683	81535.468	202.46432	197.31708	39277.93359	107.19570	86.33875	12644.04688	102.13760	110.56215	212.69975	-8.42455	1487.59998	0.00000	20.42028	1.25419	372098.37500	5.20973	76.20911	8.85659	147929.59375	152.12892	1.00000	0.25000	1.00000
22:38:55.4749	81535.475	202.56686	197.82864	40024.27344	107.33866	85.39752	12978.83008	102.67121	111.29729	213.96851	-8.62608	1487.00000	0.00000	20.42028	1.25419	372098.37500	5.20973	76.20911	8.85659	147929.59375	152.12892	1.00000	0.25000	1.00000
22:38:55.4816	81535.482	202.50725	198.21979	40330.01953	107.51174	85.17411	12821.36426	102.74126	111.92078	214.66205	-9.17951	1487.00000	0.00000	20.42028	1.25419	372098.37500	5.20973	76.20911	8.85659	147929.59375	152.12892	1.00000	0.25000	1.00000
22:38:55.4883	81535.488	202.95169	198.52538	37910.82031	107.79143	85.90786	10758.99219	102.61344	111.08433	213.69777	-8.47089	1486.59998	0.00000	20.42028	1.25419	372098.37500	5.20973	76.20911	8.85659	147929.59375	152.12892	1.00000	0.25000	1.00000
22:38:55.4949	81535.495	203.24905	198.54578	37824.82813	107.39879	85.14804	11059.46094	102.49176	111.21169	213.70345	-8.71992	1486.30005	0.00000	20.42028	1.25419	372098.37500	5.20973	76.20911	8.85659	147929.59375	152.12892	1.00000	0.25000	1.00000
22:38:55.5016	81535.502	204.52809	198.50409	38798.62891	106.45496	80.00883	12704.05762	101.93487	113.67912	215.61398	-11.74425	1486.30005	0.00000	20.42028	1.25419	372098.37500	5.20973	76.20911	8.85659	147929.59375	152.12892	1.00000	0.25000	1.00000
22:38:55.5083	81535.508	204.81157	198.04895	47303.35156	104.24786	74.13686	21957.99023	102.28135	114.82800	217.10934	-12.54665	1485.90002	0.00000	20.44812	1.25419	372099.87500	5.21004	76.21380	8.85633	147929.59375	152.12892	1.00000	0.25000	1.00000
22:38:55.5149	81535.515	205.24367	198.21790	41430.40625	104.45353	77.60255	16464.16016	101.41319	113.83998	215.25317	-12.42680	1485.40002	0.00000	20.44812	1.25419	372099.87500	5.21004	76.21380	8.85633	147929.59375	152.12892	1.00000	0.25000	1.00000
22:38:55.5216	81535.522	205.98235	198.41975	46822.98438	103.88458	74.21612	21859.81055	101.71372	115.67014	217.38387	-13.95642	1485.40002	0.00000	20.44812	1.25419	372099.87500	5.21004	76.21380	8.85633	147929.59375	152.12892	1.00000	0.25000	1.00000
22:38:55.5283	81535.528	206.25391	198.74608	47700.86719	103.71041	73.09828	22733.25000	101.36411	116.81238	218.17648	-15.44827	1485.00000	0.00000	20.44812	1.25419	372099.87500	5.21004	76.21380	8.85633	147929.59375	152.12892	1.00000	0.25000	1.00000
22:38:55.5349	81535.535	207.50336	198.65303	45039.14063	103.15749	74.01956	20649.05469	100.45789	117.15883	217.61671	-16.70094	1484.69995	0.00000	20.44812	1.25419	372099.87500	5.21004	76.21380	8.85633	147929.59375	152.12892	1.00000	0.25000	1.00000
22:38:55.5416	81535.542	208.14603	198.59703	43423.50000	103.14749	76.16261	19078.55078	100.42648	116.34618	216.77266	-15.91969	1484.69995	0.00000	20.44812	1.25419	372099.87500	5.21004	76.21380	8.85633	147929.59375	152.12892	1.00000	0.25000	1.00000
22:38:55.5483	81535.548	207.66023	198.67145	43956.41406	102.90318	76.93610	19578.98633	101.15491	116.02494	217.17986	-14.87003	1484.40002	0.00000	20.44812	1.25419	372099.87500	5.21004	76.21380	8.85633	147929.59375	152.12892	1.00000	0.25000	1.00000
22:38:55.5549	81535.555	209.35692	198.88531	44658.52344	101.06260	80.34011	19995.33789	100.43799	117.87439	218.31238	-17.43640	1484.19995	0.00000	20.44812	1.25419	372099.87500	5.21004	76.21380	8.85633	147929.59375	152.12892	1.00000	0.25000	1.00000
22:38:55.5616	81535.562	209.18231	199.08199	44211.26563	101.05428	83.06851	19211.91602	100.84631	117.13863	217.98495	-16.29232	1484.19995	0.00000	20.44812	1.25419	372099.87500	5.21004	76.21380	8.85633	147929.59375	152.12892	1.00000	0.25000	1.00000
22:38:55.5683	81535.568	209.15401	199.95895	41957.95703	100.62785	87.31090	16171.18750	101.06872	118.10725	219.17596	-17.03853	1484.19995	0.00000	20.44812	1.25419	372099.87500	5.21004	76.21380	8.85633	147929.59375	152.12892	1.00000	0.25000	1.00000
22:38:55.5749	81535.575	209.34048	200.22893	42730.97656	99.89047	88.97151	16642.41406	101.60884	118.78620	220.39505	-17.17736	1484.09998	0.00000	20.44812	1.25419	372099.87500	5.21004	76.21380	8.85633	147929.59375	152.12892	1.00000	0.25000	1.00000
22:38:55.5816	81535.582	209.33917	200.82629	42956.82031	99.40762	90.24255	16594.26367	101.65926	119.73241	221.39166	-18.07314	1484.09998	0.00000	20.44812	1.25419	372099.87500	5.21004	76.21380	8.85633	147929.59375	152.12892	1.00000	0.25000	1.00000
22:38:55.5883	81535.588	210.22630	200.71182	37627.32031	98.10088	92.86626	12124.96094	100.37000	119.14060	219.51059	-18.77061	1483.59998	0.00000	20.44812	1.25419	372099.87500	5.21004	76.21380	8.85633	147929.59375	152.12892	1.00000	0.25000	1.00000
22:38:55.5949	81535.595	210.64944	200.80875	35752.71094	98.57458	94.42509	10132.78613	100.41061	118.98587	219.39648	-18.57526	1482.50000	0.00000	20.44812	1.25419	372099.87500	5.21004	76.21380	8.85633	147929.59375	152.12892	1.00000	0.25000	1.00000
22:38:55.6016	81535.602	212.38380	199.20084	34583.64844	99.02215	91.88052	10237.60449	99.42054	118.07203	217.49257	-18.65149	1482.50000	0.00000	20.44812	1.25419	372099.87500	5.21004	76.21380	8.85633	147929.59375	152.12892	1.00000	0.25000	1.00000
22:38:55.6083	81535.608	213.43988	198.92232	36468.54297	97.60701	91.66602	12067.45703	99.46002	120.36000	219.82002	-20.89998	1480.50000	0.00000	20.44116	1.25444	372100.62500	5.20989	76.21380	8.85606	147929.59375	152.12892	1.00000	0.25000	1.00000
22:38:55.6149	81535.615	214.17155	198.69275	37015.30859	96.79693	93.26432	12727.84570	99.50420	120.56511	220.06931	-21.06091	1478.30005	0.00000	20.44116	1.25444	372100.62500	5.20989	76.21380	8.85606	147929.59375	152.12892	1.00000	0.25000	1.00000
22:38:55.6216	81535.622	214.22145	199.13986	36634.40625	96.20110	97.09073	11917.48633	100.03981	121.34605	221.38586	-21.30624	1478.30005	0.00000	20.44116	1.25444	372100.62500	5.20989	76.21380	8.85606	147929.59375	152.12892	1.00000	0.25000	1.00000
22:38:55.6283	81535.628	214.40405	199.11725	36399.97266	96.32806	97.90562	11873.27246	99.86911	121.81443	221.68353	-21.94532	1476.19995	0.00000	20.44116	1.25444	372100.62500	5.20989	76.21380	8.85606	147929.59375	152.12892	1.00000	0.25000	1.00000
22:38:55.6349	81535.635	214.64496	199.12572	36398.34766	96.25705	97.62478	11947.20996	100.06847	121.94862	222.01709	-21.88014	1474.00000	0.00000	20.44116	1.25444	372100.62500	5.20989	76.21380	8.85606	147929.59375	152.12892	1.00000	0.25000	1.00000
22:38:55.6416	81535.642	214.83156	198.90282	36243.27344	97.14306	97.47128	11603.53809	100.49259	121.26852	221.76111	-20.77593	1474.00000	0.00000	20.44116	1.25444	372100.62500	5.20989	76.21380	8.85606	147929.59375	152.12892	1.00000	0.25000	1.00000
22:38:55.6483	81535.648	214.74466	198.63287	35869.31641	97.40257	96.91001	11365.23730	100.34303	120.86501	221.20804	-20.52199	1471.69995	0.00000	20.44116	1.25444	372100.62500	5.20989	76.21380	8.85606	147929.59375	152.12892	1.00000	0.25000	1.00000
22:38:55.6549	81535.655	215.07658	198.60413	35645.51172	97.93935	96.95327	11084.86328	100.80470	120.21104	221.01575	-19.40635	1470.19995	0.00000	20.44116	1.25444	372100.62500	5.20989	76.21380	8.85606	147929.59375	152.12892	1.00000	0.25000	1.00000
22:38:55.6616	81535.662	214.99440	198.28204	35803.55469	98.76807	96.43665	10931.63281	101.29324	120.06459	221.35782	-18.77135	1470.19995	0.00000	20.44116	1.25444	372100.62500	5.20989	76.21380	8.85606	147929.59375	152.12892	1.00000	0.25000	1.00000
