Absolute Time	Seconds	A_CenterX	A_CenterY	A_Area	A_RadiusRotated1	A_RadiusRotated2	A_AreaDiff	A_RadiusX	A_RadiusY	A_RadiusSum	A_RadiusDiff	PyroTemp	Htr_Uctrl	Htr_U	Htr_I	Htr_FREQ	Pos_Uctrl	Pos_U	Pos_I	Pos_FREQ	Lin.Drive	Cycle	Step	PS_UHV	PS_1	PS_2	Exp#	Pos_On	Htr_On	H_HF_On	Rot Pos	AxMirror	RadMirror	GasValCFG	PumpSpeed	Emmis.	HCE_Cycle
hh:mm:ss.xxxx		[Pixel]	[Pixel]						[Pixel]	[Pixel]	[Pixel]	degC	V	V	A	Hz	V	V	A	Hz	mm				mbar	mbar											
23:15:50.9249	83750.925	0.00000	0.00000	0.00000	0.00000	0.00000	42273.26953	0.00000	0.00000	0.00000	0.00000	408.50000	7.15633	160.23868	13.01851	371579.71875	9.76913	132.98468	15.12493	147796.20313	152.12015	2.00000	10.00000	10.02100	353.32980	353.02374	1.00000	1.00000	1.00000	1.00000	14.00000	22.00000	4.00000	0.00000	2.09915	0.25000	2.00000
23:15:50.9316	83750.932	0.00000	0.00000	0.00000	0.00000	0.00000	42273.26953	0.00000	0.00000	0.00000	0.00000	408.50000	7.15633	160.23868	13.01851	371579.71875	9.76913	132.98468	15.12493	147796.20313	152.12015	2.00000	10.00000	10.02100	353.32980	353.02374	1.00000	1.00000	1.00000	1.00000	14.00000	22.00000	4.00000	0.00000	2.09915	0.25000	2.00000
23:15:50.9383	83750.938	0.00000	0.00000	0.00000	0.00000	0.00000	42273.26953	0.00000	0.00000	0.00000	0.00000	410.89999	7.15633	160.23868	13.01851	371579.71875	9.76913	132.98468	15.12493	147796.20313	152.12015	2.00000	10.00000	10.02100	353.32980	353.02374	1.00000	1.00000	1.00000	1.00000	14.00000	22.00000	4.00000	0.00000	2.09915	0.25000	2.00000
23:15:50.9449	83750.945	0.00000	0.00000	0.00000	0.00000	0.00000	42273.26953	0.00000	0.00000	0.00000	0.00000	413.39999	7.15633	160.23868	13.01851	371579.71875	9.76913	132.98468	15.12493	147796.20313	152.12015	2.00000	10.00000	10.02100	353.32980	353.02374	1.00000	1.00000	1.00000	1.00000	14.00000	22.00000	4.00000	0.00000	2.09915	0.25000	2.00000
23:15:50.9516	83750.952	0.00000	0.00000	0.00000	0.00000	0.00000	42273.26953	0.00000	0.00000	0.00000	0.00000	413.39999	7.15633	160.23868	13.01851	371579.71875	9.76913	132.98468	15.12493	147796.20313	152.12015	2.00000	10.00000	10.02100	353.32980	353.02374	1.00000	1.00000	1.00000	1.00000	14.00000	22.00000	4.00000	0.00000	2.09915	0.25000	2.00000
23:15:50.9583	83750.958	0.00000	0.00000	0.00000	0.00000	0.00000	42273.26953	0.00000	0.00000	0.00000	0.00000	415.79999	7.15633	160.23868	13.01851	371579.71875	9.76913	132.98468	15.12493	147796.20313	152.12015	2.00000	10.00000	10.02100	353.32980	353.02374	1.00000	1.00000	1.00000	1.00000	14.00000	22.00000	4.00000	0.00000	2.09915	0.25000	2.00000
23:15:50.9649	83750.965	0.00000	0.00000	0.00000	0.00000	0.00000	42273.26953	0.00000	0.00000	0.00000	0.00000	418.20001	8.09155	175.22693	13.63615	371593.96875	9.76898	132.99171	15.14521	147792.60938	152.12015	2.00000	10.00000	10.02100	353.51300	353.02374	1.00000	1.00000	1.00000	1.00000	14.00000	22.00000	4.00000	0.00000	2.09565	0.25000	2.00000
23:15:50.9716	83750.972	0.00000	0.00000	0.00000	0.00000	0.00000	42273.26953	0.00000	0.00000	0.00000	0.00000	418.20001	8.09155	175.22693	13.63615	371593.96875	9.76898	132.99171	15.14521	147792.60938	152.12015	2.00000	10.00000	10.02100	353.51300	353.02374	1.00000	1.00000	1.00000	1.00000	14.00000	22.00000	4.00000	0.00000	2.09565	0.25000	2.00000
23:15:50.9783	83750.978	0.00000	0.00000	0.00000	0.00000	0.00000	42273.26953	0.00000	0.00000	0.00000	0.00000	420.60001	8.09155	175.22693	13.63615	371593.96875	9.76898	132.99171	15.14521	147792.60938	152.12015	2.00000	10.00000	10.02100	353.51300	353.02374	1.00000	1.00000	1.00000	1.00000	14.00000	22.00000	4.00000	0.00000	2.09565	0.25000	2.00000
23:15:50.9849	83750.985	0.00000	0.00000	0.00000	0.00000	0.00000	42273.26953	0.00000	0.00000	0.00000	0.00000	422.79999	8.09155	175.22693	13.63615	371593.96875	9.76898	132.99171	15.14521	147792.60938	152.12015	2.00000	10.00000	10.02100	353.51300	353.02374	1.00000	1.00000	1.00000	1.00000	14.00000	22.00000	4.00000	0.00000	2.09565	0.25000	2.00000
