Absolute Time	Seconds	R_CenterX	R_CenterY	R_Area	R_RadiusRotated1	R_RadiusRotated2	R_AreaDiff	R_RadiusX	R_RadiusY	R_RadiusSum	R_RadiusDiff	PyroTemp	Htr_Uctrl	Htr_U	Htr_I	Htr_FREQ	Pos_Uctrl	Pos_U	Pos_I	Pos_FREQ	Lin.Drive	Cycle	Emmis.	HCE_Cycle
hh:mm:ss.xxxx		[Pixel]	[Pixel]						[Pixel]	[Pixel]	[Pixel]	degC	V	V	A	Hz	V	V	A	Hz	mm			
22:38:51.2356	81531.236	308.02014	268.63287	132434.15625	199.67821	210.91719	5314.26025	206.78471	203.22104	410.00574	3.56367	1524.59998	0.00000	20.44812	1.25444	372111.15625	5.20943	76.20676	8.85685	147934.98438	152.12892	1.00000	0.25000	1.00000
22:38:51.2381	81531.238	308.60797	268.92459	132553.46875	199.58260	211.14157	5596.88184	207.15233	203.05353	410.20587	4.09880	1524.59998	0.00000	20.44812	1.25444	372111.15625	5.20943	76.20676	8.85685	147934.98438	152.12892	1.00000	0.25000	1.00000
22:38:51.2406	81531.241	308.32166	269.00089	132543.46875	200.28131	211.17899	5046.26123	206.37576	203.07173	409.44751	3.30403	1524.59998	0.00000	20.44812	1.25444	372111.15625	5.20943	76.20676	8.85685	147934.98438	152.12892	1.00000	0.25000	1.00000
22:38:51.2431	81531.243	308.84158	269.16531	132591.00000	199.49927	211.21748	5448.56396	206.79181	203.38347	410.17529	3.40834	1524.30005	0.00000	20.44812	1.25444	372111.15625	5.20943	76.20676	8.85685	147934.98438	152.12892	1.00000	0.25000	1.00000
22:38:51.2456	81531.246	308.36130	269.27475	132411.67188	199.54762	211.06189	5192.45166	206.34970	203.51566	409.86536	2.83405	1524.30005	0.00000	20.44812	1.25444	372111.15625	5.20943	76.20676	8.85685	147934.98438	152.12892	1.00000	0.25000	1.00000
22:38:51.2481	81531.248	308.18256	269.70007	132198.64063	200.29149	210.47772	4936.35547	205.83150	203.11864	408.95013	2.71286	1524.30005	0.00000	20.44812	1.25444	372111.15625	5.20943	76.20676	8.85685	147934.98438	152.12892	1.00000	0.25000	1.00000
22:38:51.2506	81531.251	308.22769	269.55829	132138.76563	199.32040	210.48256	5133.45068	206.07800	203.74721	409.82520	2.33080	1524.30005	0.00000	20.44812	1.25444	372111.15625	5.20943	76.20676	8.85685	147934.98438	152.12892	1.00000	0.25000	1.00000
22:38:51.2531	81531.253	308.96582	270.32639	132476.18750	200.90227	210.88052	5085.34229	206.24678	202.41646	408.66324	3.83032	1524.09998	0.00000	20.44812	1.25444	372111.15625	5.20943	76.20676	8.85685	147934.98438	152.12892	1.00000	0.25000	1.00000
22:38:51.2556	81531.256	308.72931	269.91138	132310.90625	199.54497	210.70981	5225.93506	206.36311	203.41943	409.78253	2.94368	1524.09998	0.00000	20.44812	1.25444	372111.15625	5.20943	76.20676	8.85685	147934.98438	152.12892	1.00000	0.25000	1.00000
22:38:51.2581	81531.258	308.82025	269.81198	132577.71875	199.87257	210.99333	5000.64355	206.25114	203.63817	409.88931	2.61298	1524.09998	0.00000	20.44812	1.25444	372111.15625	5.20943	76.20676	8.85685	147934.98438	152.12892	1.00000	0.25000	1.00000
22:38:51.2606	81531.261	308.68185	269.96481	132341.17188	199.09709	210.59218	5384.06738	206.63354	203.83205	410.46558	2.80150	1524.09998	0.00000	20.44812	1.25444	372111.15625	5.20943	76.20676	8.85685	147934.98438	152.12892	1.00000	0.25000	1.00000
22:38:51.2631	81531.263	309.43179	270.56000	132779.79688	200.16830	211.25583	5403.22803	207.09749	202.76903	409.86652	4.32846	1523.80005	0.00000	20.44812	1.25444	372111.15625	5.20943	76.20676	8.85685	147934.98438	152.12892	1.00000	0.25000	1.00000
22:38:51.2656	81531.266	309.54324	270.63171	132777.03125	199.89299	211.18958	5421.12842	207.04094	203.06812	410.10907	3.97282	1523.80005	0.00000	20.44812	1.25444	372111.15625	5.20943	76.20676	8.85685	147934.98438	152.12892	1.00000	0.25000	1.00000
22:38:51.2681	81531.268	310.36996	270.87454	133173.34375	200.08400	211.89079	5717.78857	207.54387	202.68327	410.22714	4.86060	1523.80005	0.00000	20.44812	1.25444	372111.15625	5.20943	76.20676	8.85685	147934.98438	152.12892	1.00000	0.25000	1.00000
22:38:51.2706	81531.271	308.75076	270.60886	132365.43750	199.11800	210.76727	5307.18799	206.52682	203.70470	410.23151	2.82213	1523.80005	0.00000	20.44812	1.25444	372111.15625	5.20943	76.20676	8.85685	147934.98438	152.12892	1.00000	0.25000	1.00000
22:38:51.2731	81531.273	310.29651	270.98163	132990.28125	199.80832	211.64107	5570.52930	207.13275	203.05348	410.18622	4.07927	1523.40002	0.00000	20.44812	1.25444	372111.15625	5.20943	76.20676	8.85685	147934.98438	152.12892	1.00000	0.25000	1.00000
22:38:51.2756	81531.276	309.64337	271.04526	132575.85938	199.60461	210.99266	5333.07080	206.55334	203.32001	409.87335	3.23334	1523.40002	0.00000	20.44812	1.25444	372111.15625	5.20943	76.20676	8.85685	147934.98438	152.12892	1.00000	0.25000	1.00000
22:38:51.2781	81531.278	309.35938	271.24698	132464.78125	199.91800	210.81815	5145.08691	206.26125	203.19347	409.45471	3.06778	1523.40002	0.00000	20.44812	1.25444	372111.15625	5.20943	76.20676	8.85685	147934.98438	152.12892	1.00000	0.25000	1.00000
22:38:51.2806	81531.281	308.85245	271.33621	132339.35938	200.62936	210.61842	4753.78174	205.63179	203.04677	408.67856	2.58502	1523.40002	0.00000	20.44812	1.25444	372111.15625	5.20943	76.20676	8.85685	147934.98438	152.12892	1.00000	0.25000	1.00000
22:38:51.2831	81531.283	309.53387	271.40790	132307.25000	199.04022	210.60220	5564.63574	206.70360	203.45682	410.16040	3.24678	1523.19995	0.00000	20.44812	1.25444	372111.15625	5.20943	76.20676	8.85685	147934.98438	152.12892	1.00000	0.25000	1.00000
22:38:51.2856	81531.286	310.31485	271.59262	132879.64063	200.32736	211.35767	5312.61621	206.77785	202.79036	409.56821	3.98749	1523.19995	0.00000	20.44812	1.25444	372111.15625	5.20943	76.20676	8.85685	147934.98438	152.12892	1.00000	0.25000	1.00000
22:38:51.2881	81531.288	308.62079	271.53015	132008.21875	199.82487	209.96335	4955.68262	205.89117	203.28014	409.17133	2.61104	1523.19995	0.00000	20.44812	1.25444	372111.15625	5.20943	76.20676	8.85685	147934.98438	152.12892	1.00000	0.25000	1.00000
22:38:51.2906	81531.291	310.23254	271.74799	132698.53125	199.65129	211.07822	5661.47021	207.20135	202.81842	410.01978	4.38293	1523.19995	0.00000	20.44812	1.25444	372111.15625	5.20943	76.20676	8.85685	147934.98438	152.12892	1.00000	0.25000	1.00000
22:38:51.2931	81531.293	310.03036	271.42664	132901.10938	199.72295	211.38489	5324.55566	206.89700	203.33546	410.23248	3.56154	1522.90002	0.00000	20.44812	1.25444	372111.15625	5.20943	76.20676	8.85685	147934.98438	152.12892	1.00000	0.25000	1.00000
22:38:51.2956	81531.296	310.17429	271.05563	132802.98438	198.55891	211.31084	5793.80029	207.14922	204.11043	411.25964	3.03879	1522.90002	0.00000	20.44812	1.25444	372111.15625	5.20943	76.20676	8.85685	147934.98438	152.12892	1.00000	0.25000	1.00000
22:38:51.2981	81531.298	310.21906	271.28387	132762.04688	199.03508	211.18391	5597.14258	207.04663	203.74843	410.79504	3.29820	1522.90002	0.00000	20.44812	1.25444	372111.15625	5.20943	76.20676	8.85685	147934.98438	152.12892	1.00000	0.25000	1.00000
22:38:51.3006	81531.301	310.25818	271.68570	132616.31250	199.36243	210.97942	5510.32520	206.92079	203.25868	410.17947	3.66211	1522.90002	0.00000	20.44812	1.25444	372111.15625	5.20943	76.20676	8.85685	147934.98438	152.12892	1.00000	0.25000	1.00000
22:38:51.3031	81531.303	310.82214	271.38287	132996.51563	199.08205	211.70470	5739.87158	207.20068	203.60608	410.80676	3.59460	1522.50000	0.00031	20.43768	1.25394	372105.15625	5.21004	76.20911	8.85685	147935.28125	152.12892	1.00000	0.25000	1.00000
22:38:51.3056	81531.306	310.84824	271.92291	132791.60938	199.85892	211.22343	5549.28857	206.98895	202.79199	409.78094	4.19696	1522.50000	0.00031	20.43768	1.25394	372105.15625	5.21004	76.20911	8.85685	147935.28125	152.12892	1.00000	0.25000	1.00000
22:38:51.3081	81531.308	309.96301	271.97491	132305.26563	199.84441	210.55832	5226.46729	206.26021	202.94128	409.20148	3.31892	1522.50000	0.00031	20.43768	1.25394	372105.15625	5.21004	76.20911	8.85685	147935.28125	152.12892	1.00000	0.25000	1.00000
22:38:51.3106	81531.311	310.26056	271.49615	132476.79688	199.22891	210.82051	5314.07666	206.43073	203.63892	410.06964	2.79181	1522.50000	0.00031	20.43768	1.25394	372105.15625	5.21004	76.20911	8.85685	147935.28125	152.12892	1.00000	0.25000	1.00000
22:38:51.3131	81531.313	310.47968	271.90823	132452.53125	199.28491	210.86868	5644.08545	206.92633	202.98790	409.91425	3.93843	1522.30005	0.00031	20.43768	1.25394	372105.15625	5.21004	76.20911	8.85685	147935.28125	152.12892	1.00000	0.25000	1.00000
22:38:51.3156	81531.316	310.46439	271.79691	132425.65625	199.36827	210.72736	5581.68701	206.86040	203.02596	409.88635	3.83444	1522.30005	0.00031	20.43768	1.25394	372105.15625	5.21004	76.20911	8.85685	147935.28125	152.12892	1.00000	0.25000	1.00000
22:38:51.3181	81531.318	311.28516	272.05829	132831.65625	200.09125	211.24927	5768.66309	207.39639	202.29359	409.69000	5.10280	1522.30005	0.00031	20.43768	1.25394	372105.15625	5.21004	76.20911	8.85685	147935.28125	152.12892	1.00000	0.25000	1.00000
22:38:51.3206	81531.321	310.10358	271.75256	132273.06250	199.45821	210.38531	5368.62012	206.63863	203.11572	409.75433	3.52290	1522.30005	0.00031	20.43768	1.25394	372105.15625	5.21004	76.20911	8.85685	147935.28125	152.12892	1.00000	0.25000	1.00000
22:38:51.3231	81531.323	310.63208	271.55045	132586.18750	199.48541	210.95537	5535.19775	207.01744	203.07407	410.09149	3.94337	1521.90002	0.00031	20.43768	1.25394	372105.15625	5.21004	76.20911	8.85685	147935.28125	152.12892	1.00000	0.25000	1.00000
22:38:51.3256	81531.326	311.11868	271.79483	132811.67188	199.85788	211.24078	5693.28906	207.35994	202.56364	409.92358	4.79630	1521.90002	0.00031	20.43768	1.25394	372105.15625	5.21004	76.20911	8.85685	147935.28125	152.12892	1.00000	0.25000	1.00000
22:38:51.3281	81531.328	311.45343	271.54163	132862.23438	199.15709	211.39944	5986.63135	207.62210	203.01863	410.64075	4.60347	1521.90002	0.00031	20.43768	1.25394	372105.15625	5.21004	76.20911	8.85685	147935.28125	152.12892	1.00000	0.25000	1.00000
22:38:51.3306	81531.331	310.28445	271.41135	132290.76563	199.38319	210.50632	5340.02197	206.58679	203.24771	409.83450	3.33908	1521.90002	0.00031	20.43768	1.25394	372105.15625	5.21004	76.20911	8.85685	147935.28125	152.12892	1.00000	0.25000	1.00000
22:38:51.3331	81531.333	310.75677	271.45215	132472.32813	199.38855	210.86092	5580.18164	206.97015	203.04507	410.01523	3.92508	1521.59998	0.00031	20.43768	1.25394	372105.15625	5.21004	76.20911	8.85685	147935.28125	152.12892	1.00000	0.25000	1.00000
22:38:51.3356	81531.336	311.60794	271.29843	132731.12500	198.89853	211.30177	6036.59473	207.50272	203.14745	410.65015	4.35527	1521.59998	0.00031	20.43768	1.25394	372105.15625	5.21004	76.20911	8.85685	147935.28125	152.12892	1.00000	0.25000	1.00000
22:38:51.3381	81531.338	312.05725	271.25681	133088.04688	199.85092	211.84830	5760.38867	207.41005	202.71344	410.12347	4.69661	1521.59998	0.00031	20.43768	1.25394	372105.15625	5.21004	76.20911	8.85685	147935.28125	152.12892	1.00000	0.25000	1.00000
22:38:51.3406	81531.341	311.51437	271.15952	132626.54688	199.21881	211.15904	5805.54053	207.19832	203.03314	410.23145	4.16518	1521.59998	0.00031	20.43768	1.25394	372105.15625	5.21004	76.20911	8.85685	147935.28125	152.12892	1.00000	0.25000	1.00000
22:38:51.3431	81531.343	311.86142	271.05405	132874.35938	199.64934	211.47417	5716.87305	207.27872	202.85167	410.13037	4.42705	1521.40002	0.00031	20.43768	1.25394	372105.15625	5.21004	76.20911	8.85685	147935.28125	152.12892	1.00000	0.25000	1.00000
22:38:51.3456	81531.346	311.90726	270.82834	132826.65625	199.05942	211.43565	5958.52783	207.52357	203.13593	410.65948	4.38765	1521.40002	0.00031	20.43768	1.25394	372105.15625	5.21004	76.20911	8.85685	147935.28125	152.12892	1.00000	0.25000	1.00000
22:38:51.3481	81531.348	311.85571	270.76056	132761.01563	198.98885	211.30847	6058.20752	207.65776	203.05916	410.71692	4.59860	1521.40002	0.00031	20.43768	1.25394	372105.15625	5.21004	76.20911	8.85685	147935.28125	152.12892	1.00000	0.25000	1.00000
22:38:51.3506	81531.351	312.12915	270.68347	132969.76563	199.30537	211.56847	6060.09131	207.86131	202.85521	410.71652	5.00610	1521.40002	0.00031	20.43768	1.25394	372105.15625	5.21004	76.20911	8.85685	147935.28125	152.12892	1.00000	0.25000	1.00000
22:38:51.3531	81531.353	313.21097	271.06543	133596.78125	201.03009	212.47360	6073.19043	208.35033	201.55058	409.90091	6.79974	1521.09998	0.00031	20.43768	1.25394	372105.15625	5.21004	76.20911	8.85685	147935.28125	152.12892	1.00000	0.25000	1.00000
22:38:51.3556	81531.356	312.15338	270.52908	132947.31250	199.35886	211.65683	6132.04541	207.99728	202.66710	410.66437	5.33018	1521.09998	0.00031	20.43768	1.25394	372105.15625	5.21004	76.20911	8.85685	147935.28125	152.12892	1.00000	0.25000	1.00000
22:38:51.3581	81531.358	312.29486	269.83496	133314.21875	199.61821	212.15262	5723.91895	207.61368	203.26236	410.87604	4.35132	1521.09998	0.00031	20.43768	1.25394	372105.15625	5.21004	76.20911	8.85685	147935.28125	152.12892	1.00000	0.25000	1.00000
22:38:51.3606	81531.361	312.54297	270.32556	133265.01563	200.39137	212.06975	5750.84375	207.76312	202.32013	410.08325	5.44299	1521.09998	0.00031	20.43768	1.25394	372105.15625	5.21004	76.20911	8.85685	147935.28125	152.12892	1.00000	0.25000	1.00000
22:38:51.3631	81531.363	312.14084	270.01831	132962.12500	199.74277	211.62834	5621.33301	207.32005	202.91768	410.23773	4.40237	1520.80005	0.00031	20.43768	1.25394	372105.15625	5.21004	76.20911	8.85685	147935.28125	152.12892	1.00000	0.25000	1.00000
22:38:51.3656	81531.366	312.70197	269.66977	133186.48438	199.67195	211.97098	5792.17578	207.58618	203.00691	410.59308	4.57927	1520.80005	0.00031	20.43768	1.25394	372105.15625	5.21004	76.20911	8.85685	147935.28125	152.12892	1.00000	0.25000	1.00000
22:38:51.3681	81531.368	312.86401	269.87634	133156.03125	199.70717	211.94330	6054.72168	207.92830	202.50780	410.43610	5.42050	1520.80005	0.00031	20.43768	1.25394	372105.15625	5.21004	76.20911	8.85685	147935.28125	152.12892	1.00000	0.25000	1.00000
22:38:51.3706	81531.371	312.38885	269.39087	132890.35938	199.33957	211.58676	5888.23682	207.55441	202.90442	410.45883	4.64999	1520.80005	0.00031	20.43768	1.25394	372105.15625	5.21004	76.20911	8.85685	147935.28125	152.12892	1.00000	0.25000	1.00000
22:38:51.3731	81531.373	313.62598	269.73120	133497.79688	201.00493	212.32834	5865.07031	207.98030	201.70685	409.68713	6.27345	1520.59998	0.00031	20.43768	1.25394	372105.15625	5.21004	76.20911	8.85685	147935.28125	152.12892	1.00000	0.25000	1.00000
22:38:51.3756	81531.376	313.25763	269.51831	133253.87500	200.22173	212.08778	6032.39404	208.07651	201.93585	410.01236	6.14066	1520.59998	0.00031	20.43768	1.25394	372105.15625	5.21004	76.20911	8.85685	147935.28125	152.12892	1.00000	0.25000	1.00000
22:38:51.3781	81531.378	312.57898	268.76404	133055.35938	199.48515	211.82613	5794.32666	207.62311	202.92967	410.55280	4.69344	1520.59998	0.00031	20.43768	1.25394	372105.15625	5.21004	76.20911	8.85685	147935.28125	152.12892	1.00000	0.25000	1.00000
22:38:51.3806	81531.381	313.05392	268.71957	133326.46875	200.04225	212.19455	5855.09912	207.95537	202.46063	410.41602	5.49474	1520.59998	0.00031	20.43768	1.25394	372105.15625	5.21004	76.20911	8.85685	147935.28125	152.12892	1.00000	0.25000	1.00000
22:38:51.3831	81531.383	313.08063	268.83948	133290.87500	200.49190	212.03090	5780.03516	207.93425	202.05336	409.98761	5.88089	1520.40002	0.00031	20.43768	1.25394	372105.15625	5.21004	76.20911	8.85685	147935.28125	152.12892	1.00000	0.25000	1.00000
22:38:51.3856	81531.386	313.31503	268.54419	133353.15625	199.73608	212.24060	6185.22607	208.40054	202.32962	410.73016	6.07092	1520.40002	0.00031	20.43768	1.25394	372105.15625	5.21004	76.20911	8.85685	147935.28125	152.12892	1.00000	0.25000	1.00000
22:38:51.3881	81531.388	314.02832	268.79410	133716.04688	201.04671	212.63718	6173.46973	208.66432	201.38893	410.05325	7.27539	1520.40002	0.00031	20.43768	1.25394	372105.15625	5.21004	76.20911	8.85685	147935.28125	152.12892	1.00000	0.25000	1.00000
22:38:51.3906	81531.391	313.36856	268.39294	133403.53125	200.72502	212.26956	5799.22461	207.99431	201.87401	409.86832	6.12030	1520.40002	0.00031	20.43768	1.25394	372105.15625	5.21004	76.20911	8.85685	147935.28125	152.12892	1.00000	0.25000	1.00000
22:38:51.3931	81531.393	313.90646	268.28064	133436.15625	200.10011	212.49274	6365.10107	208.58118	201.82269	410.40387	6.75848	1520.30005	0.00031	20.43768	1.25394	372105.15625	5.21004	76.20911	8.85685	147935.28125	152.12892	1.00000	0.25000	1.00000
22:38:51.3956	81531.396	312.87753	267.10037	133083.78125	199.00876	211.94775	5799.19727	207.49417	203.64030	411.13446	3.85387	1520.30005	0.00031	20.43768	1.25394	372105.15625	5.21004	76.20911	8.85685	147935.28125	152.12892	1.00000	0.25000	1.00000
22:38:51.3981	81531.398	314.61453	267.75055	133937.53125	201.00362	213.28043	6178.99805	208.64169	201.55818	410.19989	7.08351	1520.30005	0.00031	20.43768	1.25394	372105.15625	5.21004	76.20911	8.85685	147935.28125	152.12892	1.00000	0.25000	1.00000
22:38:51.4006	81531.401	314.73938	267.75351	133950.60938	201.10919	213.09048	6279.14551	208.80318	201.31482	410.11798	7.48836	1520.30005	0.00031	20.43768	1.25394	372105.15625	5.21004	76.20911	8.85685	147935.28125	152.12892	1.00000	0.25000	1.00000
22:38:51.4031	81531.403	314.20453	267.24365	133721.85938	200.67119	212.76122	6045.18555	208.44151	201.79710	410.23862	6.64441	1520.00000	0.00015	20.43768	1.25519	372114.93750	5.20989	76.21145	8.85659	147934.67188	152.12892	1.00000	0.25000	1.00000
22:38:51.4056	81531.406	314.84222	267.52332	133995.85938	201.77994	212.92255	6086.16309	208.65971	201.00896	409.66867	7.65076	1520.00000	0.00015	20.43768	1.25519	372114.93750	5.20989	76.21145	8.85659	147934.67188	152.12892	1.00000	0.25000	1.00000
22:38:51.4081	81531.408	314.30881	266.87839	133634.92188	199.97479	212.82602	6440.26758	208.84898	201.94470	410.79370	6.90428	1520.00000	0.00015	20.43768	1.25519	372114.93750	5.20989	76.21145	8.85659	147934.67188	152.12892	1.00000	0.25000	1.00000
22:38:51.4106	81531.411	313.92874	267.00967	133610.71875	200.94450	212.63832	6060.27441	208.54791	201.42171	409.96960	7.12621	1520.00000	0.00015	20.43768	1.25519	372114.93750	5.20989	76.21145	8.85659	147934.67188	152.12892	1.00000	0.25000	1.00000
22:38:51.4131	81531.413	314.97034	266.84317	134202.92188	201.61066	213.50677	6402.45215	209.22525	200.94315	410.16840	8.28210	1519.80005	0.00015	20.43768	1.25519	372114.93750	5.20989	76.21145	8.85659	147934.67188	152.12892	1.00000	0.25000	1.00000
22:38:51.4156	81531.416	314.54376	266.48294	133898.29688	201.02208	213.03767	6259.66748	208.92221	201.40105	410.32324	7.52116	1519.80005	0.00015	20.43768	1.25519	372114.93750	5.20989	76.21145	8.85659	147934.67188	152.12892	1.00000	0.25000	1.00000
22:38:51.4181	81531.418	315.00775	266.80817	134101.42188	202.08714	213.25702	6316.16064	209.08589	200.49654	409.58243	8.58936	1519.80005	0.00015	20.43768	1.25519	372114.93750	5.20989	76.21145	8.85659	147934.67188	152.12892	1.00000	0.25000	1.00000
22:38:51.4206	81531.421	315.09933	266.40588	133894.14063	200.80620	213.03499	6677.76416	209.35765	201.04909	410.40674	8.30856	1519.80005	0.00015	20.43768	1.25519	372114.93750	5.20989	76.21145	8.85659	147934.67188	152.12892	1.00000	0.25000	1.00000
22:38:51.4231	81531.423	314.85474	265.74344	133978.84375	200.69539	213.37436	6389.84668	209.04057	201.52364	410.56421	7.51694	1519.30005	0.00015	20.43768	1.25519	372114.93750	5.20989	76.21145	8.85659	147934.67188	152.12892	1.00000	0.25000	1.00000
22:38:51.4256	81531.426	314.53348	266.01123	133821.42188	201.47208	213.07253	6164.20361	208.74165	200.98431	409.72595	7.75734	1519.30005	0.00015	20.43768	1.25519	372114.93750	5.20989	76.21145	8.85659	147934.67188	152.12892	1.00000	0.25000	1.00000
22:38:51.4281	81531.428	314.87265	265.90933	133763.51563	201.03650	212.99998	6497.05762	209.08589	200.93507	410.02097	8.15082	1519.30005	0.00015	20.43768	1.25519	372114.93750	5.20989	76.21145	8.85659	147934.67188	152.12892	1.00000	0.25000	1.00000
22:38:51.4306	81531.431	314.66504	265.67093	133797.15625	201.50450	213.12794	6180.76465	208.75847	200.86189	409.62036	7.89658	1519.30005	0.00015	20.43768	1.25519	372114.93750	5.20989	76.21145	8.85659	147934.67188	152.12892	1.00000	0.25000	1.00000
22:38:51.4331	81531.433	315.55820	265.64453	134153.96875	201.51842	213.59161	6774.40283	209.63849	200.51932	410.15781	9.11917	1518.90002	0.00015	20.43768	1.25519	372114.93750	5.20989	76.21145	8.85659	147934.67188	152.12892	1.00000	0.25000	1.00000
22:38:51.4356	81531.436	315.49188	265.46194	134210.65625	201.61519	213.71906	6761.09814	209.67384	200.48003	410.15387	9.19382	1518.90002	0.00015	20.43768	1.25519	372114.93750	5.20989	76.21145	8.85659	147934.67188	152.12892	1.00000	0.25000	1.00000
22:38:51.4381	81531.438	315.18594	265.48392	134136.07813	201.90054	213.66653	6655.14551	209.58064	200.22746	409.80811	9.35318	1518.90002	0.00015	20.43768	1.25519	372114.93750	5.20989	76.21145	8.85659	147934.67188	152.12892	1.00000	0.25000	1.00000
22:38:51.4406	81531.441	315.76187	265.18707	134415.67188	201.91698	214.01437	6848.23242	209.92642	200.23959	410.16602	9.68683	1518.90002	0.00015	20.43768	1.25519	372114.93750	5.20989	76.21145	8.85659	147934.67188	152.12892	1.00000	0.25000	1.00000
22:38:51.4431	81531.443	315.78778	265.03018	134277.03125	201.33328	213.73503	7084.33643	210.16763	200.42903	410.59668	9.73860	1518.90002	0.00015	20.43768	1.25519	372114.93750	5.20989	76.21145	8.85659	147934.67188	152.12892	1.00000	0.25000	1.00000
22:38:51.4456	81531.446	315.52695	265.24234	134412.70313	202.81555	214.04727	6703.44385	209.76245	199.65181	409.41425	10.11064	1518.90002	0.00015	20.43768	1.25519	372114.93750	5.20989	76.21145	8.85659	147934.67188	152.12892	1.00000	0.25000	1.00000
22:38:51.4481	81531.448	314.86264	264.48358	133831.54688	200.62759	213.24458	6658.47900	209.46712	201.15164	410.61877	8.31548	1518.90002	0.00015	20.43768	1.25519	372114.93750	5.20989	76.21145	8.85659	147934.67188	152.12892	1.00000	0.25000	1.00000
22:38:51.4506	81531.451	315.75262	264.71552	134473.62500	201.88406	214.32973	6859.54736	209.96851	200.22902	410.19751	9.73949	1518.90002	0.00015	20.43768	1.25519	372114.93750	5.20989	76.21145	8.85659	147934.67188	152.12892	1.00000	0.25000	1.00000
22:38:51.4531	81531.453	316.02499	264.56100	134475.59375	201.62396	214.30731	7049.76904	210.19411	200.26208	410.45618	9.93202	1519.09998	0.00015	20.43768	1.25519	372114.93750	5.20989	76.21145	8.85659	147934.67188	152.12892	1.00000	0.25000	1.00000
22:38:51.4556	81531.456	315.56161	264.54672	134423.12500	202.33812	214.36728	6597.40625	209.59979	200.07690	409.67670	9.52289	1519.09998	0.00015	20.43768	1.25519	372114.93750	5.20989	76.21145	8.85659	147934.67188	152.12892	1.00000	0.25000	1.00000
22:38:51.4581	81531.458	315.09323	264.58575	134120.51563	202.53731	214.00778	6412.71680	209.20831	199.85481	409.06311	9.35350	1519.09998	0.00015	20.43768	1.25519	372114.93750	5.20989	76.21145	8.85659	147934.67188	152.12892	1.00000	0.25000	1.00000
22:38:51.4606	81531.461	315.46643	264.19839	134370.51563	201.74992	214.71834	6835.33936	209.87486	200.15714	410.03198	9.71773	1519.09998	0.00015	20.43768	1.25519	372114.93750	5.20989	76.21145	8.85659	147934.67188	152.12892	1.00000	0.25000	1.00000
22:38:51.4631	81531.463	315.07861	263.92581	133950.57813	201.36998	213.78001	6584.53760	209.41193	200.45451	409.86646	8.95741	1519.09998	0.00015	20.43768	1.25519	372114.93750	5.20989	76.21145	8.85659	147934.67188	152.12892	1.00000	0.25000	1.00000
22:38:51.4656	81531.466	315.10376	263.81699	134102.15625	201.54105	214.27641	6529.13184	209.44130	200.34030	409.78162	9.10100	1519.09998	0.00015	20.43768	1.25519	372114.93750	5.20989	76.21145	8.85659	147934.67188	152.12892	1.00000	0.25000	1.00000
22:38:51.4681	81531.468	315.52362	264.03641	134377.60938	202.27254	214.55592	6756.77979	209.84726	199.76648	409.61374	10.08078	1519.09998	0.00015	20.43768	1.25519	372114.93750	5.20989	76.21145	8.85659	147934.67188	152.12892	1.00000	0.25000	1.00000
22:38:51.4706	81531.471	315.37735	264.28378	134336.29688	202.70084	214.50296	6818.28955	209.88715	199.23926	409.12640	10.64789	1519.09998	0.00015	20.43768	1.25519	372114.93750	5.20989	76.21145	8.85659	147934.67188	152.12892	1.00000	0.25000	1.00000
22:38:51.4731	81531.473	315.87949	263.96384	134430.07813	201.55304	214.62431	7287.02637	210.58345	199.76935	410.35278	10.81410	1519.69995	0.00015	20.43768	1.25519	372114.93750	5.20989	76.21145	8.85659	147934.67188	152.12892	1.00000	0.25000	1.00000
22:38:51.4756	81531.476	315.48663	263.90378	134520.09375	202.09464	214.99640	6958.50049	210.26527	199.68758	409.95285	10.57770	1519.69995	0.00015	20.43768	1.25519	372114.93750	5.20989	76.21145	8.85659	147934.67188	152.12892	1.00000	0.25000	1.00000
22:38:51.4781	81531.478	315.90460	263.94498	134636.14063	202.39500	214.89430	7025.80127	210.33215	199.55653	409.88867	10.77562	1519.69995	0.00015	20.43768	1.25519	372114.93750	5.20989	76.21145	8.85659	147934.67188	152.12892	1.00000	0.25000	1.00000
22:38:51.4806	81531.481	315.39914	263.46442	134325.06250	201.68538	214.46918	6751.23828	209.89604	200.23364	410.12970	9.66240	1519.69995	0.00015	20.43768	1.25519	372114.93750	5.20989	76.21145	8.85659	147934.67188	152.12892	1.00000	0.25000	1.00000
22:38:51.4831	81531.483	315.16068	263.59180	134323.12500	201.83949	215.00722	6731.04346	209.77371	199.84209	409.61578	9.93163	1520.09998	0.00015	20.43768	1.25519	372114.93750	5.20989	76.21145	8.85659	147934.67188	152.12892	1.00000	0.25000	1.00000
22:38:51.4856	81531.486	315.66348	263.57013	134429.14063	201.91742	214.82076	6891.81738	210.01477	199.81729	409.83206	10.19748	1520.09998	0.00015	20.43768	1.25519	372114.93750	5.20989	76.21145	8.85659	147934.67188	152.12892	1.00000	0.25000	1.00000
22:38:51.4881	81531.488	315.89093	263.72302	134400.46875	202.10370	214.68066	7043.12646	210.17244	199.48976	409.66220	10.68268	1520.09998	0.00015	20.43768	1.25519	372114.93750	5.20989	76.21145	8.85659	147934.67188	152.12892	1.00000	0.25000	1.00000
